Key,Source,Context,Changes,English,Tchinese
reqPerkMeleeHunt02,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 60,{cvar(CountMeleeHunt:0)} 共 60 條
reqPerkMeleeHunt03,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 120,{cvar(CountMeleeHunt:0)} 共 120 條
reqPerkMeleeHunt04,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 200,{cvar(CountMeleeHunt:0)} 共 200 條
reqPerkMeleeHunt05,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 350,{cvar(CountMeleeHunt:0)} 共 350 條
reqPerkMeleeHunt06,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 500,{cvar(CountMeleeHunt:0)} 共 500 條
reqPerkMeleeHunt07,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 700,{cvar(CountMeleeHunt:0)} 共 700 條
reqPerkMeleeHunt08,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 900,{cvar(CountMeleeHunt:0)} 共 900 條
reqPerkMeleeHunt09,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 1100,{cvar(CountMeleeHunt:0)} 共 1100
reqPerkMeleeHunt10,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 1400,{cvar(CountMeleeHunt:0)} 共 1400 條
reqPerkMeleeHunt11,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 1700,{cvar(CountMeleeHunt:0)} 共 1700 條
reqPerkMeleeHunt12,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 2000,{cvar(CountMeleeHunt:0)} 共 2000 個
reqPerkMeleeHunt13,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 2400,{cvar(CountMeleeHunt:0)} 共 2400
reqPerkMeleeHunt14,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 2800,{cvar(CountMeleeHunt:0)} 共 2800
reqPerkMeleeHunt15,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 3200,{cvar(CountMeleeHunt:0)} 共 3200
reqPerkMeleeHunt16,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 3600,{cvar(CountMeleeHunt:0)} 共 3600
reqPerkMeleeHunt17,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 4000,{cvar(CountMeleeHunt:0)} 共 4000
reqPerkMeleeHunt18,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 4600,{cvar(CountMeleeHunt:0)} 共 4600
reqPerkMeleeHunt19,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 5300,{cvar(CountMeleeHunt:0)} 共 5300 條
reqPerkMeleeHunt20,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 5800,{cvar(CountMeleeHunt:0)} 共 5800 條
reqPerkMeleeHunt21,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 6400,{cvar(CountMeleeHunt:0)} 共 6400
reqPerkMeleeHunt22,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 7200,{cvar(CountMeleeHunt:0)} 共 7200
reqPerkMeleeHunt23,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 8000,{cvar(CountMeleeHunt:0)} 共 8000
reqPerkMeleeHunt24,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 8800,{cvar(CountMeleeHunt:0)} 共 8800
reqPerkMeleeHunt25,progression,Attribute,,{cvar(CountMeleeHunt:0)} of 10000,{cvar(CountMeleeHunt:0)} 共 10000
perkMeleeHuntRank1Desc,progression,Skills,,Kill 30 zombies with melee weapons,用近戰武器殺死 30 隻殭屍
perkMeleeHuntRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]1%[-], Melee kill experience increased by [DECEA3]4%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]2%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]2%[-]. Maximum bonus [DECEA3]10%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加[DECEA3]1%[-]，近戰擊殺經驗增加[DECEA3]4%[-]，虹吸打擊技能恢復生命值的幾率增加[DECEA3]2%[-]\n\n[DECEA3]獎勵能力[-] [FF-800n] [DECEA3]2%[-]。最高獎金 [DECEA3]10%[-]
perkMeleeHuntRank2Desc,progression,Skills,,Kill 60 zombies with melee weapons,用近戰武器殺死 60 隻殭屍
perkMeleeHuntRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]2%[-], Melee kill experience increased by [DECEA3]8%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]4%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]2%[-]. Maximum bonus [DECEA3]10%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加[DECEA3]2%[-]，近戰擊殺經驗增加[DECEA3]8%[-]，虹吸打擊技能恢復生命值的幾率增加[DECEA3]4%[-]\n\n[DECEA3]獎勵能力[-]狂暴 [FF00n] [DECEA3]2%[-]。最高獎金 [DECEA3]10%[-]
perkMeleeHuntRank3Desc,progression,Skills,,Kill 120 zombies with melee weapons,用近戰武器殺死 120 隻殭屍
perkMeleeHuntRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]3%[-], Melee kill experience increased by [DECEA3]12%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]6%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]2%[-]. Maximum bonus [DECEA3]10%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加[DECEA3]3%[-]，近戰擊殺經驗增加[DECEA3]12%[-]，虹吸打擊技能恢復生命值的幾率增加[DECEA3]6%[-]\n\n[DECEA3] 獎金[DECEA3]2%[-]。最高獎金 [DECEA3]10%[-]
perkMeleeHuntRank4Desc,progression,Skills,,Kill 200 zombies with melee weapons,使用近戰武器殺死 200 名殭屍
perkMeleeHuntRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]4%[-], Melee kill experience increased by [DECEA3]16%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]8%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]2%[-]. Maximum bonus [DECEA3]10%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加[DECEA3]4%[-]，近戰擊殺經驗增加[DECEA3]16%[-]，虹吸打擊技能恢復生命值的幾率增加[DECEA3]8%[-]\n\n[DECEA3] 獎金[DECEA3]2%[-]。最高獎金 [DECEA3]10%[-]
perkMeleeHuntRank5Desc,progression,Skills,,Kill 350 zombies with melee weapons,使用近戰武器殺死 350 名殭屍
perkMeleeHuntRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]5%[-], Melee kill experience increased by [DECEA3]20%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]10%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]4%[-]. Maximum bonus [DECEA3]20%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加[DECEA3]5%[-]，近戰擊殺經驗增加[DECEA3]20%[-]，虹吸打擊技能恢復生命值的幾率增加[DECEA3]10%[-]\n\n[DECEA3]獎勵能力[你每次命中數-800] [DECEA3]4%[-]。最高獎金 [DECEA3]20%[-]
perkMeleeHuntRank6Desc,progression,Skills,,Kill 500 zombies with melee weapons,使用近戰武器殺死 500 名殭屍
perkMeleeHuntRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]6%[-], Melee kill experience increased by [DECEA3]24%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]12%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]4%[-]. Maximum bonus [DECEA3]20%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]6%[-]，近戰擊殺經驗增加 [DECEA3]24%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]12%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB800] [DECEA3]4%[-]。最高獎金 [DECEA3]20%[-]
perkMeleeHuntRank7Desc,progression,Skills,,Kill 700 zombies with melee weapons,用近戰武器殺死 700 隻殭屍
perkMeleeHuntRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]7%[-], Melee kill experience increased by [DECEA3]28%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]14%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]4%[-]. Maximum bonus [DECEA3]20%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]7%[-]，近戰擊殺經驗增加 [DECEA3]28%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]14%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB800] [DECEA3]4%[-]。最高獎金 [DECEA3]20%[-]
perkMeleeHuntRank8Desc,progression,Skills,,Kill 900 zombies with melee weapons,用近戰武器殺死 900 隻殭屍
perkMeleeHuntRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]8%[-], Melee kill experience increased by [DECEA3]32%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]16%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]4%[-]. Maximum bonus [DECEA3]20%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]8%[-]，近戰擊殺經驗增加 [DECEA3]32%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]16%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB800] [DECEA3]4%[-]。最高獎金 [DECEA3]20%[-]
perkMeleeHuntRank9Desc,progression,Skills,,Kill 1100 zombies with melee weapons,使用近戰武器殺死 1100 名殭屍
perkMeleeHuntRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]9%[-], Melee kill experience increased by [DECEA3]36%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]18%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]4%[-]. Maximum bonus [DECEA3]20%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]9%[-]，近戰擊殺經驗增加 [DECEA3]36%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]18%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB800] [DECEA3]4%[-]。最高獎金 [DECEA3]20%[-]
perkMeleeHuntRank10Desc,progression,Skills,,Kill 1400 zombies with melee weapons,使用近戰武器殺死 1400 名殭屍
perkMeleeHuntRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]10%[-], Melee kill experience increased by [DECEA3]40%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]20%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]6%[-]. Maximum bonus [DECEA3]30%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]10%[-]，近戰擊殺經驗增加 [DECEA3]40%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]20%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]6%[-]。最高獎金 [DECEA3]30%[-]
perkMeleeHuntRank11Desc,progression,Skills,,Kill 1700 zombies with melee weapons,使用近戰武器殺死 1700 名殭屍
perkMeleeHuntRank11LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]11%[-], Melee kill experience increased by [DECEA3]44%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]22%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]6%[-]. Maximum bonus [DECEA3]30%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]11%[-]，近戰擊殺經驗增加 [DECEA3]44%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]22%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]6%[-]。最高獎金 [DECEA3]30%[-]
perkMeleeHuntRank12Desc,progression,Skills,,Kill 2000 zombies with melee weapons,使用近戰武器殺死 2000 名殭屍
perkMeleeHuntRank12LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]12%[-], Melee kill experience increased by [DECEA3]48%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]24%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]6%[-]. Maximum bonus [DECEA3]30%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]12%[-]，近戰擊殺經驗增加 [DECEA3]48%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]24%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]6%[-]。最高獎金 [DECEA3]30%[-]
perkMeleeHuntRank13Desc,progression,Skills,,Kill 2400 zombies with melee weapons,使用近戰武器殺死 2400 名殭屍
perkMeleeHuntRank13LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]13%[-], Melee kill experience increased by [DECEA3]52%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]26%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]6%[-]. Maximum bonus [DECEA3]30%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]13%[-]，近战击杀经验增加 [DECEA3]52%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]26%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]6%[-]。最高獎金 [DECEA3]30%[-]
perkMeleeHuntRank14Desc,progression,Skills,,Kill 2800 zombies with melee weapons,使用近戰武器殺死 2800 名殭屍
perkMeleeHuntRank14LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]14%[-], Melee kill experience increased by [DECEA3]56%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]28%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]6%[-]. Maximum bonus [DECEA3]30%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]14%[-]，近战击杀经验增加 [DECEA3]56%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]28%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]6%[-]。最高獎金 [DECEA3]30%[-]
perkMeleeHuntRank15Desc,progression,Skills,,Kill 3200 zombies with melee weapons,使用近戰武器殺死 3200 名殭屍
perkMeleeHuntRank15LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]15%[-], Melee kill experience increased by [DECEA3]60%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]30%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]8%[-]. Maximum bonus [DECEA3]40%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]15%[-]，近戰擊殺經驗增加 [DECEA3]60%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]30%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]8%[-]。最高獎金 [DECEA3]40%[-]
perkMeleeHuntRank16Desc,progression,Skills,,Kill 3600 zombies with melee weapons,用近戰武器殺死 3600 隻殭屍
perkMeleeHuntRank16LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]16%[-], Melee kill experience increased by [DECEA3]64%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]32%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]8%[-]. Maximum bonus [DECEA3]40%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]16%[-]，近战击杀经验增加 [DECEA3]64%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]32%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]8%[-]。最高獎金 [DECEA3]40%[-]
perkMeleeHuntRank17Desc,progression,Skills,,Kill 4000 zombies with melee weapons,用近戰武器殺死 4000 隻殭屍
perkMeleeHuntRank17LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]17%[-], Melee kill experience increased by [DECEA3]68%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]34%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]8%[-]. Maximum bonus [DECEA3]40%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]17%[-]，近战击杀经验增加 [DECEA3]68%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]34%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]8%[-]。最高獎金 [DECEA3]40%[-]
perkMeleeHuntRank18Desc,progression,Skills,,Kill 4600 zombies with melee weapons,用近戰武器殺死 4600 隻殭屍
perkMeleeHuntRank18LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]18%[-], Melee kill experience increased by [DECEA3]72%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]36%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]8%[-]. Maximum bonus [DECEA3]40%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]18%[-]，近战击杀经验增加 [DECEA3]72%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]36%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]8%[-]。最高獎金 [DECEA3]40%[-]
perkMeleeHuntRank19Desc,progression,Skills,,Kill 5300 zombies with melee weapons,用近戰武器殺死 5300 隻殭屍
perkMeleeHuntRank19LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]19%[-], Melee kill experience increased by [DECEA3]76%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]38%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]8%[-]. Maximum bonus [DECEA3]40%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]19%[-]，近戰擊殺經驗增加 [DECEA3]76%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]38%[-]\n\n[DECEA3]獎勵你的攻擊能力 [DECEA3]38%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80] [DECEA3]8%[-]。最高獎金 [DECEA3]40%[-]
perkMeleeHuntRank20Desc,progression,Skills,,Kill 5800 zombies with melee weapons,用近戰武器殺死 5800 隻殭屍
perkMeleeHuntRank20LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]20%[-], Melee kill experience increased by [DECEA3]80%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]40%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]10%[-]. Maximum bonus [DECEA3]50%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]20%[-]，近戰擊殺經驗增加 [DECEA3]80%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]40%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]10%[-]。最高獎金 [DECEA3]50%[-]
perkMeleeHuntRank21Desc,progression,Skills,,Kill 6400 zombies with melee weapons,用近戰武器殺死 6400 隻殭屍
perkMeleeHuntRank21LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]21%[-], Melee kill experience increased by [DECEA3]84%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]42%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]10%[-]. Maximum bonus [DECEA3]50%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]21%[-]，近戰擊殺經驗增加 [DECEA3]84%[-]，虹吸打擊技能恢復生命值的幾率增加 [DECEA3]42%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]10%[-]。最高獎金 [DECEA3]50%[-]
perkMeleeHuntRank22Desc,progression,Skills,,Kill 7200 zombies with melee weapons,用近戰武器殺死 7200 隻殭屍
perkMeleeHuntRank22LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]22%[-], Melee kill experience increased by [DECEA3]88%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]44%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]10%[-]. Maximum bonus [DECEA3]50%[-]",[DECEA3]奖励：[-]\n近战武器伤害增加 [DECEA3]22%[-]，近战击杀经验增加 [DECEA3]88%[-]，虹吸打击技能恢复生命值的几率增加 [DECEA3]44%[-]\n\n[DECEA3]奖励能力 [-] [FFB800]BERSERK[-]\n每个你受到的攻击会使你的近战伤害提高[DECEA3]10%[-]。最高獎金 [DECEA3]50%[-]
perkMeleeHuntRank23Desc,progression,Skills,,Kill 8000 zombies with melee weapons,用近戰武器殺死 8000 隻殭屍
perkMeleeHuntRank23LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nMelee weapon damage increased by [DECEA3]23%[-], Melee kill experience increased by [DECEA3]92%[-], Chance to restore health for the Siphoning Strikes skill increased by [DECEA3]46%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]BERSERK[-]\nEach hit you take increases your melee damage by [DECEA3]10%[-]. Maximum bonus [DECEA3]50%[-]",[DECEA3]獎勵：[-]\n近戰武器傷害增加 [DECEA3]23%[-]，近戰擊殺經驗增加 [DECEA3]92%[-]，虹吸攻擊技能恢復生命值的幾率增加 [DECEA3]46%[-]\n\n[DECEA3]獎勵能力 [-BERSERKB80]B80] [DECEA3]10%[-]。最高獎金 [DECEA3]50%[-]
