Key,File,Type,UsedInMainMenu,english,schinese
itemAECGhostHuntContract_T15,,,,[FF0000]AEC |[-] [FFD700]Ghost Contract | Hunt[-],[FF0000]AEC |[-] [FFD700]幽灵契约 | 猎杀[-]
itemAECGhostHuntContract_desc_T15,,,,Contract: Survive five elite night waves then kill The Ghost.,契约：抵御五波夜间精英部队，然后击杀幽灵。
questAECGhost_obj_wave1_T15,quests,,,Wave 1: Survive Ghost Assault,波 1: 抵御幽灵突袭
questAECGhost_obj_wave2_T15,quests,,,Wave 2: Survive Ghost Assault,波 2: 抵御幽灵突袭
questAECGhost_obj_wave3_T15,quests,,,Wave 3: Survive Ghost Assault,波 3: 抵御幽灵突袭
questAECGhostEndlessPhantomMosaic_completion_T15,quests,,false,Contract complete. All 100 waves cleared. [5★],契约完成：全部 100 波均已清除。 [5★]
questAECGhostEndlessPhantomMosaic_description_T15,quests,,false,"Night-only contract: begin between 22h and 4h, survive 100 non-linear Ghost waves mixing mono-type pushes, ranged volleys, rush packs, lantern cores, and full Phantom Court maelstroms before killing The Ghost. [5★]",仅限夜间的契约：在 22:00 至 4:00 之间开始，挺过 100 波非线性幽灵攻势。敌军将混合单一兵种推进、远程齐射、突击群、灯笼核心和完整的幻影王庭风暴，最后击杀幽灵。 [5★]
questAECGhostEndlessPhantomMosaic_name_T15,quests,,false,[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]The Ghost Phantom Mosaic[-] [5★],[FFA500]AEC 100 波超级挑战 0[FFD700]★[-] |[-] [FFD700]幽灵幻影群像[-] [5★]
questAECGhostEndlessPhantomMosaic_offer_T15,quests,,false,AEC has formalized this contract. Place the lure and survive all 100 waves. [5★],AEC 已正式发布这份契约。放置诱饵并挺过全部 100 波。 [5★]
questAECGhostEndlessPhantomMosaic_response_T15,quests,,false,[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]The Ghost Phantom Mosaic[-] [5★],[FFA500]AEC 100 波超级挑战 0[FFD700]★[-] |[-] [FFD700]幽灵幻影群像[-] [5★]
questAECGhostEndlessPhantomMosaic_statement_T15,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [5★]",我会部署诱饵、挺过全部 100 波并完成契约。 [5★]
questAECGhostEndlessPhantomMosaic_subtitle_T15,quests,,false,AEC Super-Challenge Contract [5★],AEC 超级挑战契约 [5★]
questAECGhostHunt_completion_T15,quests,,,The Ghost is dead and the night is quieter.,幽灵已被消灭，夜晚终于安静了一些。
questAECGhostHunt_description_T15,quests,,,"Activate the rally, place the lure, survive five elite night waves, then kill The Ghost.",激活集结点并放置诱饵，抵御五波敌人，然后击杀幽灵。
questAECGhostHunt_name_T15,quests,,,[D6E6FF]HUNT: The Ghost[-],[D6E6FF]猎杀： 幽灵[-]
questAECGhostHunt_obj_kill_T15,quests,,,Kill The Ghost,击杀幽灵
questAECGhostHunt_offer_T15,quests,,,"This is the real hunt. Trigger the rally, place the lure, survive the escort, and finish The Ghost.",这才是真正的猎杀。触发集结点、放置诱饵，抵御护卫部队并消灭幽灵。
questAECGhostHunt_response_T15,quests,,,AEC BOSS FIGHT - [FF0000]HUNT: The Ghost[-],AEC 首领战斗 - [FF0000]猎杀： 幽灵[-]
questAECGhostHunt_statement_T15,quests,,,"I will activate the rally, place the lure, and finish the hunt.",我会激活集结点、放置诱饵并完成这场猎杀。
questAECGhostHunt_subtitle_T15,quests,,,Ghost T5 Boss Hunt,幽灵 T5 首领猎杀
questAECGhostMinionAssault_name_T15,quests,,false,[CCAA44]Ghost Minion Assault[-] [5★],[CCAA44]幽灵仆从突袭[-] [5★]
eventAECHammerGuardianHuntArrival_msg_T03,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.,警报：发现战锤守卫。准备承受猛烈冲击。
eventAECHammerGuardianHuntBossSpawn_msg_T03,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.,首领：战锤守卫已经出现。小心毁灭性的近战攻击与持续压制。
eventAECHammerGuardianT5Wave1_msg_T03,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.,战锤守卫第 1 波： 巨锤守卫的斥候正在逼近。
eventAECHammerGuardianT5Wave2_msg_T03,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.,战锤守卫第 2 波： 更多巨锤守卫仆从正在推进。
eventAECHammerGuardianT5Wave3_msg_T03,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.,战锤守卫第 3 波： 大地震颤，重型巨锤守卫仆从正在逼近。
eventAECHammerGuardianT5Wave4_msg_T03,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.,战锤守卫第 4 波： 更多巨锤守卫蛮兵正在突破，守住阵地。
eventAECHammerGuardianT5Wave5_msg_T03,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.,战锤第5波：战锤部队仍在不断突破防线。
eventAECHammerGuardianT5Wave6_msg_T03,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.,战锤第6波：最后的冲击。在战锤守卫出现前击溃这批敌人。
itemAECHammerGuardianHuntContract_T03,,,,[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [1★],[FF0000]AEC |[-] [FFD700]巨锤守卫契约 | 首领猎杀[-] [1★]
itemAECHammerGuardianHuntContract_desc_T03,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [1★]",战锤守卫悬赏契约。触发猎杀，抵御六波进攻后将其击杀。 [1★]
questAECHammerGuardianHunt_completion_T03,quests,,,Target neutralized. The ground is quiet again.,目标已被消灭，大地重新恢复平静。
questAECHammerGuardianHunt_description_T03,quests,,,"Activate the rally, place the lure, endure six timed assault waves, and bring the Hammer Guardian down.",激活集结点并放置诱饵，抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_name_T03,quests,,,[C58A3A]Hunt: The Hammer Guardian[-] [1★],[C58A3A]猎杀: 巨锤守卫[-] [1★]
questAECHammerGuardianHunt_obj_kill_T03,quests,,,Kill the Hammer Guardian,击杀巨锤守卫
questAECHammerGuardianHunt_offer_T03,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there, trigger the rally, place the lure, survive six timed waves, and kill it.",危险逼近。战锤守卫正在附近活动。前往目标地点，触发集结点并放置诱饵，抵御六波限时进攻后将其击杀。
questAECHammerGuardianHunt_response_T03,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-],AEC 首领战斗 - [FF0000]猎杀: 巨锤守卫[-]
questAECHammerGuardianHunt_statement_T03,quests,,,"survive six timed waves, and kill the Hammer Guardian.",抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_subtitle_T03,quests,,,T5 Boss Hunt,T5 首领猎杀
questAECHammerGuardianMinionAssault_name_T03,quests,,false,[CCAA44]Hammer Guardian Minion Assault[-] [1★],[CCAA44]巨锤守卫仆从突袭[-] [1★]
eventAECHammerGuardianHuntArrival_msg_T06,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.,警报：发现战锤守卫。准备承受猛烈冲击。
eventAECHammerGuardianHuntBossSpawn_msg_T06,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.,首领：战锤守卫已经出现。小心毁灭性的近战攻击与持续压制。
eventAECHammerGuardianT5Wave1_msg_T06,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.,战锤守卫第 1 波： 巨锤守卫的斥候正在逼近。
eventAECHammerGuardianT5Wave2_msg_T06,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.,战锤守卫第 2 波： 更多巨锤守卫仆从正在推进。
eventAECHammerGuardianT5Wave3_msg_T06,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.,战锤守卫第 3 波： 大地震颤，重型巨锤守卫仆从正在逼近。
eventAECHammerGuardianT5Wave4_msg_T06,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.,战锤守卫第 4 波： 更多巨锤守卫蛮兵正在突破，守住阵地。
eventAECHammerGuardianT5Wave5_msg_T06,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.,战锤第5波：战锤部队仍在不断突破防线。
eventAECHammerGuardianT5Wave6_msg_T06,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.,战锤第6波：最后的冲击。在战锤守卫出现前击溃这批敌人。
itemAECHammerGuardianHuntContract_T06,,,,[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [2★],[FF0000]AEC |[-] [FFD700]巨锤守卫契约 | 首领猎杀[-] [2★]
itemAECHammerGuardianHuntContract_desc_T06,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [2★]",战锤守卫悬赏契约。触发猎杀，抵御六波进攻后将其击杀。 [2★]
questAECHammerGuardianHunt_completion_T06,quests,,,Target neutralized. The ground is quiet again.,目标已被消灭，大地重新恢复平静。
questAECHammerGuardianHunt_description_T06,quests,,,"Activate the rally, place the lure, endure six timed assault waves, and bring the Hammer Guardian down.",激活集结点并放置诱饵，抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_name_T06,quests,,,[C58A3A]Hunt: The Hammer Guardian[-] [2★],[C58A3A]猎杀: 巨锤守卫[-] [2★]
questAECHammerGuardianHunt_obj_kill_T06,quests,,,Kill the Hammer Guardian,击杀巨锤守卫
questAECHammerGuardianHunt_offer_T06,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there, trigger the rally, place the lure, survive six timed waves, and kill it.",危险逼近。战锤守卫正在附近活动。前往目标地点，触发集结点并放置诱饵，抵御六波限时进攻后将其击杀。
questAECHammerGuardianHunt_response_T06,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-],AEC 首领战斗 - [FF0000]猎杀: 巨锤守卫[-]
questAECHammerGuardianHunt_statement_T06,quests,,,"survive six timed waves, and kill the Hammer Guardian.",抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_subtitle_T06,quests,,,T5 Boss Hunt,T5 首领猎杀
questAECHammerGuardianMinionAssault_name_T06,quests,,false,[CCAA44]Hammer Guardian Minion Assault[-] [2★],[CCAA44]巨锤守卫仆从突袭[-] [2★]
eventAECHammerGuardianHuntArrival_msg_T09,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.,警报：发现战锤守卫。准备承受猛烈冲击。
eventAECHammerGuardianHuntBossSpawn_msg_T09,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.,首领：战锤守卫已经出现。小心毁灭性的近战攻击与持续压制。
eventAECHammerGuardianT5Wave1_msg_T09,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.,战锤守卫第 1 波： 巨锤守卫的斥候正在逼近。
eventAECHammerGuardianT5Wave2_msg_T09,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.,战锤守卫第 2 波： 更多巨锤守卫仆从正在推进。
eventAECHammerGuardianT5Wave3_msg_T09,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.,战锤守卫第 3 波： 大地震颤，重型巨锤守卫仆从正在逼近。
eventAECHammerGuardianT5Wave4_msg_T09,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.,战锤守卫第 4 波： 更多巨锤守卫蛮兵正在突破，守住阵地。
eventAECHammerGuardianT5Wave5_msg_T09,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.,战锤第5波：战锤部队仍在不断突破防线。
eventAECHammerGuardianT5Wave6_msg_T09,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.,战锤第6波：最后的冲击。在战锤守卫出现前击溃这批敌人。
itemAECHammerGuardianHuntContract_T09,,,,[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [3★],[FF0000]AEC |[-] [FFD700]巨锤守卫契约 | 首领猎杀[-] [3★]
itemAECHammerGuardianHuntContract_desc_T09,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [3★]",战锤守卫悬赏契约。触发猎杀，抵御六波进攻后将其击杀。 [3★]
questAECHammerGuardianHunt_completion_T09,quests,,,Target neutralized. The ground is quiet again.,目标已被消灭，大地重新恢复平静。
questAECHammerGuardianHunt_description_T09,quests,,,"Activate the rally, place the lure, endure six timed assault waves, and bring the Hammer Guardian down.",激活集结点并放置诱饵，抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_name_T09,quests,,,[C58A3A]Hunt: The Hammer Guardian[-] [3★],[C58A3A]猎杀: 巨锤守卫[-] [3★]
questAECHammerGuardianHunt_obj_kill_T09,quests,,,Kill the Hammer Guardian,击杀巨锤守卫
questAECHammerGuardianHunt_offer_T09,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there, trigger the rally, place the lure, survive six timed waves, and kill it.",危险逼近。战锤守卫正在附近活动。前往目标地点，触发集结点并放置诱饵，抵御六波限时进攻后将其击杀。
questAECHammerGuardianHunt_response_T09,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-],AEC 首领战斗 - [FF0000]猎杀: 巨锤守卫[-]
questAECHammerGuardianHunt_statement_T09,quests,,,"survive six timed waves, and kill the Hammer Guardian.",抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_subtitle_T09,quests,,,T5 Boss Hunt,T5 首领猎杀
questAECHammerGuardianMinionAssault_name_T09,quests,,false,[CCAA44]Hammer Guardian Minion Assault[-] [3★],[CCAA44]巨锤守卫仆从突袭[-] [3★]
eventAECHammerGuardianHuntArrival_msg_T12,gameevents,,,ALERT: The Hammer Guardian has been sighted in the area. Prepare for impact.,警报：发现战锤守卫。准备承受猛烈冲击。
eventAECHammerGuardianHuntBossSpawn_msg_T12,gameevents,,,BOSS: The Hammer Guardian is here. Expect crushing melee and relentless pressure.,首领：战锤守卫已经出现。小心毁灭性的近战攻击与持续压制。
eventAECHammerGuardianT5Wave1_msg_T12,gameevents,,,HAMMER WAVE 1: Hammer Guardian scouts are closing in.,战锤守卫第 1 波： 巨锤守卫的斥候正在逼近。
eventAECHammerGuardianT5Wave2_msg_T12,gameevents,,,HAMMER WAVE 2: More Hammer Guardian minions are pushing forward.,战锤守卫第 2 波： 更多巨锤守卫仆从正在推进。
eventAECHammerGuardianT5Wave3_msg_T12,gameevents,,,HAMMER WAVE 3: The ground shakes as heavier Hammer Guardian minions close in.,战锤守卫第 3 波： 大地震颤，重型巨锤守卫仆从正在逼近。
eventAECHammerGuardianT5Wave4_msg_T12,gameevents,,,HAMMER WAVE 4: More Hammer Guardian brutes are breaking through. Hold your ground.,战锤守卫第 4 波： 更多巨锤守卫蛮兵正在突破，守住阵地。
eventAECHammerGuardianT5Wave5_msg_T12,gameevents,,,HAMMER WAVE 5: The Hammer line keeps breaking through.,战锤第5波：战锤部队仍在不断突破防线。
eventAECHammerGuardianT5Wave6_msg_T12,gameevents,,,HAMMER WAVE 6: Final impact. Break this last wave before the Hammer Guardian arrives.,战锤第6波：最后的冲击。在战锤守卫出现前击溃这批敌人。
itemAECHammerGuardianHuntContract_T12,,,,[FF0000]AEC |[-] [FFD700]Hammer Guardian Contract | Boss Hunt[-] [4★],[FF0000]AEC |[-] [FFD700]巨锤守卫契约 | 首领猎杀[-] [4★]
itemAECHammerGuardianHuntContract_desc_T12,,,,"A bounty contract for the Hammer Guardian. Trigger the hunt, endure six assault waves, then bring it down. [4★]",战锤守卫悬赏契约。触发猎杀，抵御六波进攻后将其击杀。 [4★]
questAECHammerGuardianHunt_completion_T12,quests,,,Target neutralized. The ground is quiet again.,目标已被消灭，大地重新恢复平静。
questAECHammerGuardianHunt_description_T12,quests,,,"Activate the rally, place the lure, endure six timed assault waves, and bring the Hammer Guardian down.",激活集结点并放置诱饵，抵御六波限时进攻，然后击杀战锤守卫。
questAECHammerGuardianHunt_name_T12,quests,,,[C58A3A]Hunt: The Hammer Guardian[-] [4★],[C58A3A]猎杀: 巨锤守卫[-] [4★]
questAECHammerGuardianHunt_obj_kill_T12,quests,,,Kill the Hammer Guardian,击杀巨锤守卫
questAECHammerGuardianHunt_offer_T12,quests,,,"Danger close. The Hammer Guardian is active nearby. Get there, trigger the rally, place the lure, survive six timed waves, and kill it.",危险逼近。战锤守卫正在附近活动。前往目标地点，触发集结点并放置诱饵，抵御六波限时进攻后将其击杀。
questAECHammerGuardianHunt_response_T12,quests,,,AEC BOSS FIGHT - [FF0000]Hunt: The Hammer Guardian[-],AEC 首领战斗 - [FF0000]猎杀: 巨锤守卫[-]
